2013,0.0,133,2014-02-11,2013-14 Wildfire,North of Genowlan Mountain
2013,380000.0,3187,2014-01-09,2013-14 Wildfire,Mount Burragurry
2013,0.0,85,2013-10-27,2013-14 Wildfire,Haviland St Fire
2013,0.0,183,2013-10-02,2013-14 Wildfire,Chisel Fire
2013,0.0,158,2013-12-11,2013-14 Wildfire,Durras Bush Burning
2013,0.0,142,2013-09-29,2013-14 Wildfire,Croppers Fire
2013,15480000.0,21584,2014-03-18,2013-14 Wildfire,Old Dromana Wetlands
2013,280000.0,3480,2014-05-09,2013-14 Wildfire,Vincential Sewerage - Duncan St
2013,3860000.0,10428,2013-09-06,2013-14 Wildfire,Torrington SCA
2013,2240000.0,7982,2014-01-21,2013-14 Wildfire,Chapmans Swamp & #2
2013,30000.0,688,2014-01-21,2013-14 Wildfire,Chapmans Swamp & #2
2013,10000.0,411,2014-01-03,2013-14 Wildfire,Chapmans Swamp & #2
2012,10480000.0,33523,2013-01-01,2012-13 Wildfire,wildfire 2013 - Pee Dee
2014,500000.0,3013,2014-07-29,2014-15 Wildfire,Banyabba Pine
2013,10000.0,937,2013-04-08,2013-14 Wildfire,Dr George Mountain
2014,59620000.0,79657,2014-11-26,2014-15 Wildfire,Hurleys Trl - Legume
2013,0.0,66,2014-01-02,2013-14 Wildfire,Below Tallowa Dam SCA
2013,400000.0,2400,2014-01-18,2013-14 Wildfire,Froggy Forest Drive
2013,2240000.0,9333,2013-10-14,2013-14 Wildfire,Halls Peak Mine Fire
2013,0.0,18,2014-02-08,2013-14 Wildfire,Bullocks Flat Ski Tube
2013,260000.0,2410,2014-02-02,2013-14 Wildfire,Benandarah Creek Fire
2013,120000.0,1430,2014-01-18,2013-14 Wildfire,Hells Hole Fire
2013,20000.0,639,2014-01-18,2013-14 Wildfire,Hells Hole Fire
2013,50000.0,1228,2014-01-18,2013-14 Wildfire,Hells Hole Fire
2013,0.0,266,2014-01-18,2013-14 Wildfire,Hells Hole Fire
2013,0.0,150,2014-01-18,2013-14 Wildfire,Hells Hole Fire
2013,29260000.0,44151,2014-01-18,2013-14 Wildfire,Hells Hole Fire
2013,30000.0,831,2014-01-21,2013-14 Wildfire,Pa Ling Yard
2013,0.0,219,2013-10-25,2013-14 Wildfire,18km S Pilliga Coonamble Rd
2013,50000.0,1118,2013-10-13,2013-14 Wildfire,Hakea Trail Fire
2013,2840000.0,18135,2013-09-11,2013-14 Wildfire,Lavendar Vale
2013,540000.0,4708,2013-11-14,2013-14 Wildfire,Jones Fire
2013,70000.0,1213,2014-01-04,2013-14 Wildfire,Nowendoc NP North
2013,2710000.0,13631,2014-01-04,2013-14 Wildfire,Nowendoc NP North
2013,10000.0,1057,2014-03-18,2013-14 Wildfire,"Millham Road, Kooragang"
2013,0.0,103,2013-09-10,2013-14 Wildfire,Bush alight Tascott 161150
2013,0.0,32,2013-10-17,2013-14 Wildfire,Mailand Bay Beach Fire/camp fire
2013,0.0,487,2014-03-20,2013-14 Wildfire,Ramsar road Ash Island
2013,0.0,336,2014-03-22,2013-14 Wildfire,Hydrant Wildfire
2013,2990000.0,7546,2014-03-20,2013-14 Wildfire,Sunset Mountain Fire
2013,0.0,40,2014-03-09,2013-14 Wildfire, 
2013,83310000.0,148477,2013-10-09,2013-14 Wildfire,Brushy Mountain Complex Fire
2013,54090000.0,99774,2013-10-09,2013-14 Wildfire,Brushy Mountain Complex Fire
2013,51300000.0,89780,2013-10-09,2013-14 Wildfire,Kaars Road
2014,330000.0,3305,2014-07-08,2014-15 Wildfire,"Georges Rd, Ellalong"
2014,0.0,110,2014-07-31,2014-15 Wildfire,Nerang Road Fire
2014,9200000.0,24016,2014-07-30,2014-15 Wildfire,Pound Rd Fire
2014,3470000.0,8216,2014-08-01,2014-15 Wildfire,Hamburger Rock Fire
2013,890000.0,4238,2013-10-02,2013-14 Wildfire,Chisel Fire
2014,440000.0,5756,2014-08-02,2014-15 Wildfire,Hickeys Creek Wildfire
2014,770000.0,4562,2014-08-02,2014-15 Wildfire,Hickeys Creek Wildfire
2014,2700000.0,17971,2014-08-02,2014-15 Wildfire,Hickeys Creek Wildfire
2014,1660000.0,13204,2014-08-02,2014-15 Wildfire,Hickeys Creek Wildfire
2014,120000.0,4227,2014-08-02,2014-15 Wildfire,Hickeys Creek Wildfire
2014,250000.0,2295,2014-06-24,2014-15 Wildfire,Bushfire Oaklands Rd
2014,0.0,126,2014-09-03,2014-15 Wildfire,Long Island - Brooklyn Rd Brooklyn
2014,1030000.0,4769,2014-08-02,2014-15 Wildfire,Coast Range Road Fire
2014,18490000.0,25372,2014-07-19,2014-15 Wildfire,Kangaroo Creek Trail
2014,2690000.0,13601,2014-08-03,2014-15 Wildfire,Wards Point Fire
2014,50000.0,1324,2014-09-12,2014-15 Wildfire,Mt Tomalpin - HEZ Pelaw Main
2014,0.0,19,2014-08-04,2014-15 Wildfire,Cuubeun nature reserve
2014,10000.0,584,2014-09-22,2014-15 Wildfire,"Near Water Tank and Old Tip, Abermain"
2014,0.0,106,2014-10-07,2014-15 Wildfire,"George Caley Pl, Vincentia (Wool Rd)"
2014,0.0,153,2014-10-02,2014-15 Wildfire,Unmapped fire - Winburndale NR
2014,140000.0,1746,2014-10-18,2014-15 Wildfire,Cubbo Forest Gwabbegar
2014,0.0,0,2014-10-06,2014-15 Wildfire,Kinchega Campsite 30
2014,20000.0,828,2014-10-29,2014-15 Wildfire,Wilfred Barret Dr Magenta
2014,80000.0,1242,2014-11-01,2014-15 Wildfire,Appletree High Range
2014,0.0,128,2014-10-31,2014-15 Wildfire,"Link Rd, Cabramurra, Tumut"
2014,20000.0,971,2014-10-24,2014-15 Wildfire,Trial Hill Fire
2014,1830000.0,7253,2014-11-06,2014-15 Wildfire,Nullama
2014,8910000.0,35782,2014-10-29,2014-15 Wildfire,"Willi Willi Rd, Sherwood"
